ID,Email,Titulo,Universidade,Autores,Apoio,Conflito
PI0490,,"Influência da fotoativação na resposta tecidual de fotossensibilizadores","Odontologia Restauradora - UNIVERSIDADE ESTADUAL PAULISTA - ARAÇATUBA.","Rodrigues MJS*, Leonardo RT, Banci HA, Cantiga-Silva C, Faria FD, Machado NES, Sivieri-Araújo G, Cintra LTA",,"Não há conflito de interesse"
PI0491,,"Análise de propriedades físicas e biológicas de um cimento experimental à base de silicato tricálcio","Dentistica, Endodontia e Materiais Dentá - UNIVERSIDADE DE SÃO PAULO - BAURU.","Oliveira MCG*, Queiroz IOA, Machado T, Vasconcelos BC, Vivan RR, Oliveira SHP, Duarte MAH","<em>(Apoio: FAPESP N° 2018/20676-2)</em>","Não há conflito de interesse"
PI0492,,"Efeito do radiopacificador e líquido nas propriedades físico-químicas e biológicas do clinker Angelus","UNIVERSIDADE ESTADUAL PAULISTA - ARARAQUARA.","Oliveira BV*, Rodrigues EM, Torres FFE, Tavares KIMC, Faria G, Guerreiro-Tanomaru JM, Tanomaru-Filho M","<em>(Apoio: FAPs - Fapesp N° 2019/24837-3  | FAPs - Fapesp N° 2017/19049-0)</em>","Não há conflito de interesse"
PI0493,,"Fibrose hepática influencia receptores Toll-like 2 e 4 na periodontite apical","Odontologia Preventiva e Restauradora - UNIVERSIDADE ESTADUAL PAULISTA - ARAÇATUBA.","Barroti LV*, Cantiga-Silva C, Oliveira PHC, Faria FD, Pinheiro TN, Sivieri-Araújo G, Ervolino E, Cintra LTA","<em>(Apoio: CNPq N° 102862/2020-6)</em>","Não há conflito de interesse"
PI0494,,"Fibrose hepática influencia a severidade da periodontite apical","Odontologia Restauradora - UNIVERSIDADE ESTADUAL PAULISTA - ARAÇATUBA.","Azevedo JP*, Cantiga-Silva C, Oliveira PHC, Camacho LC, Cardoso CBM, Sivieri-Araújo G, Ervolino E, Cintra LTA","<em>(Apoio: FAPESP N° 2018/26012-9)</em>","Não há conflito de interesse"
PI0495,,"Influência do acesso endodôntico conservador na distribuição de tensão de incisivos centrais superiores","Materiais Odontológicos - UNIVERSIDADE ESTADUAL PAULISTA - SÃO JOSÉ DOS CAMPOS.","Coelho MS*, Pinto ABA, Abu-Hasna A, Andrade GS, Tribst JPM, Carvalho CAT, Borges ALS","<em>(Apoio: FAPs - Fapesp N° 2019/21412-1)</em>","Não há conflito de interesse"
PI0496,,"Atividade antimicrobiana do Tea Tree Oil frente à Candida albicans e ao Enterococcus faecalis","UNIVERSIDADE FEDERAL DE JUIZ DE FORA.","Doerl DM*, Oliveira THS, Faria Pinto P, Teixeira CMA, Ferreira RCC, Silva JPS, Leite APP",,"Não há conflito de interesse"
PI0497,,"Análise de extrusão de debris com diferentes sistemas rotatórios de instrumentação endodôntica","Endodontia - PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS.","Trevensoli VC*, Pinheiro GRB, Rocha DGP, Bueno CES, Pinheiro SL, Degasperi GR, Pelegrine RA, Fontana CE","<em>(Apoio: FAPIC/Reitoria)</em>","Não há conflito de interesse"
PI0498,,"Resistência á fadiga cíclica de um instrumento reciprocante em  diferentes graus de movimentação","Odontología - THUM - INSTITUTO DE PÓS GRADUAÇÃO E BIOPESQUISAS.","Balcazar AV*, Santos JD, Rosa VM, Palo RM, Wilhelmsen NSW",,"Não há conflito de interesse"
PI0499,,"Investigação de bactérias e níveis de endotoxinas em dentes com pulpite irreversível nas diferentes etapas do tratamento endodôntico","FACULDADE DE ODONTOLOGIA DE PIRACICABA.","Lemos BIN*, Arruda-Vasconcelos R, Louzada LM, Silva EGA, Gomes BPFA","<em>(Apoio: FAPs - FAPESP N° 2019/10755-5, 2019/19300-0, 2017/25242-8, 2015/23479-5 | CNPq N° 308162/2014-5, 303852/2019-4 | CAPES N° 001)</em>","Não há conflito de interesse"
PI0500,,"Capacidade de modelagem e extrusão apical de detritos após preparo do canal radicular com diferentes sistemas","UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO.","Moura SG*, Misael WF, Lima CO, Barbosa AFA, Lacerda MFLS, Sassone LM, Silva EJNL","<em>(Apoio: CNPq)</em>","Não há conflito de interesse"
PI0501,,"Os Efeitos do consumo de etanol de forma intensa e episódica <em>(binge drinking)</em> sobre a periodontite apical experimental induzida em ratos","UNIVERSIDADE FEDERAL DO PARÁ.","Sousa JMM*, Souza-Monteiro D, Peinado BRR, Frazão DR, Moura JDM, Nascimento PC, Collares FM, Lima RR",,"Não há conflito de interesse"
PI0502,,"Avaliação da qualidade do tratamento endodôntico realizado por estudantes de odontologia com diferentes técnicas obturadoras","UNIVERSIDADE FEDERAL DE JUIZ DE FORA.","Rocha JM*, Aragão MLS, Rosado LPL, Xavier GL, Matos LO, Junqueira RB, Verner FS",,"Não há conflito de interesse"
PI0503,,"Influência da cinemática de instrumentação e do irrigante endodôntico na dor pós operatória em infecções primárias","Endodontia - FACULDADE DE ODONTOLOGIA DE PIRACICABA.","Lopes ABS*, Lima AR, Francisco PA, Falcão A, Soares AJ, Marciano MA, Herrera DR, Gomes BPFA","<em>(Apoio: FAPs - Fapesp N° 2015/23479-5 | CNPq N° 308162/2014-5;303852/2019-4 | CAPES N° 001)</em>","Não há conflito de interesse"
PI0504,,"Análise de Custo-Efetividade de Sistemas Rotatórios e Reciprocantes quanto a dor pós-operatória","UNIVERSIDADE FEDERAL DA PARAÍBA.","Raymundo MLB*, Silva RO, D'Assunção FLC, Almeida LFD, Lucena EHG, Cavalcanti YW",,"Não há conflito de interesse"
PI0505,,"Influência do nível apical de preparo na desinfecção do canal radicular e extrusão apical de bactérias","UNIVERSIDADE DO SUL DE SANTA CATARINA.","Goulart TS*, Prado MM, Tieppo GC, Coelho BS, Schuldt DPV, Bortoluzzi EA, Almeida J","<em>(Apoio: CNPq N° 117577/2019-7)</em>","Não há conflito de interesse"
PI0506,,"Osteoclastogênese, reabsorção óssea e expressão do fator de necrose tumoral alfa na lesão periapical experimental","UNIVERSIDADE DE SÃO PAULO - RIBEIRÃO PRETO.","Ramos ABS*, Queiroz AM, Almeida-Junior LA, Arnez MFM, Paula-Silva FWG","<em>(Apoio: CNPq N° 1 | FAPESP N° 1)</em>","Não há conflito de interesse"
PI0507,,"Curcumina reduz a severidade da periodontite apical induzida","Restauradora - UNIVERSIDADE ESTADUAL PAULISTA - ARAÇATUBA.","Justo MP*, Cardoso CBM, Cantiga-Silva C, Cosme-Silva L, Oliveira PHC, Dezan-Junior E, Azuma MM, Cintra LTA","<em>(Apoio: Fapesp N° 2018/18661-7)</em>","Não há conflito de interesse"
PI0508,,"Avaliação dos efeitos da cafeína em um modelo de periodontite apical induzida em ratos","Instituto de Ciências Biológicas - UNIVERSIDADE FEDERAL DO PARÁ.","Alves RCC*, Frazão DR, Souza-Monteiro D, Maia CSF, Collares FM, Lima RR",,"Não há conflito de interesse"
PI0509,,"Influência da laserterapia de baixa intensidade na imunomarcação de biomarcadores após clareação dentária","Odontologia Restauradora - UNIVERSIDADE ESTADUAL PAULISTA - ARAÇATUBA.","Andrade MPB*, Terayama AM, Benetti F, Silva IJP, Ervolino E, Sivieri-Araújo G, Briso ALF, Cintra LTA","<em>(Apoio: FAPESP N° 2016/20271-7)</em>","Não há conflito de interesse"
PI0510,,"Condição endodôntica e prevalência de periodontite apical em pacientes com doença sistêmica crônica. Estudo transversal","Odontologia Restauradora - UNIVERSIDADE ESTADUAL PAULISTA - ARAÇATUBA.","Bernardo JE*, Loureiro C, Ribeiro APF, Andrade JG, Jacinto RC","<em>(Apoio: Fapesp - Fundação de Amparo a Pesquisa do Estado de São Paulo N° 2018/20887-3 | CAPES N° Código 001)</em>","Não há conflito de interesse"
PI0511,,"Avaliação da integridade de restaurações de dissilicato de lítio por sistema CAD/CAM, em clínica privada. estudo retrospectivo de oito anos","Odontologia - PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS.","Lima MSFF*, Lima MF, Fernandes BS, Antunes ANG, Seraidarian PI",,"Não há conflito de interesse"
PI0512,,"Efetividade da energia de micro-ondas como método de redução do biofilme protético em ambiente hospitalar","Prótese - UNIVERSIDADE DE SÃO PAULO - BAURU.","Ribeiro GA*, Gomes ACG, Maciel JG, Coelho LAS, Klein MI, Soares S, Neppelenbroek KH","<em>(Apoio: PIBIC/CNPq N° 2019-3854 | FAPESP N° 2017/07314-1)</em>","Não há conflito de interesse"
PI0513,,"Associação entre disfunção temporomandibular, bruxismo, hipervigilância à dor, ansiedade, catastrofização e qualidade de vida","Programa de Pós Graduação Em Odontologia - CENTRO UNIVERSITÁRIO DA FUNDAÇÃO HERMÍNIO OMETTO.","Moraes CB*, Freire SA, Degan VV, Godoi APT, Custodio W, Venezian GC",,"Não há conflito de interesse"
PI0514,,"Distribuição de tensão no parafuso de fixação de prótese de três elementos com diferentes planejamentos protéticos em maxila. MEF-3D","Odontologia - UNIVERSIDADE DO OESTE PAULISTA.","Santos JMM*, Silva LS, Martins CM, Yogui FC, Lemos CAA, Verri FR, Pellizzer EP, Batista VES","<em>(Apoio: FAPs - FAPESP N° 15/07383-8)</em>","Não há conflito de interesse"
PI0515,,"Investigação da associação entre hábitos orais e cefaleias em indivíduos com disfunção temporomandibular dolorosa","Materiais Odontológicos e Prótese - UNIVERSIDADE ESTADUAL PAULISTA - ARARAQUARA.","Anjos DIM*, Braido GVV, Proença JS, Gonçalves DAG","<em>(Apoio: FAPs - Fapesp N° 2019/18861-9)</em>","Não há conflito de interesse"
PI0516,,"O impacto da sensibilização central e dos aspectos emocionais em mulheres portadoras de zumbido somatosensorial e dtm miofascial","Restauradora - UNIVERSIDADE FEDERAL DO PARANÁ.","Spisila T*, Bonotto D, Sydney PBH, Pupo YM",,"Não há conflito de interesse"
PI0517,,"Grau de satisfação e qualidade de vida nas reabilitações de mandíbulas edêntulas com próteses totais fixas implantossuportadas","UNIVERSIDADE IGUACU.","Costa LN*, Pereira MAL, Ribeiro RB",,"Não há conflito de interesse"
PI0518,,"Efeito do tipo de material e da ciclagem mecânica no desajuste e no afrouxamento de próteses parciais fixas implantossuportadas","Odontologia Restauradora - UNIVERSIDADE FEDERAL DE MINAS GERAIS.","Matiolo RO*, Marques ISV, Takahashi JMFK, Discacciati JAC, Suzuki TYU, Bhering CLB","<em>(Apoio: PRPq UFMG N° 11/2017)</em>","Não há conflito de interesse"
PI0519,,"Impacto na qualidade de vida e grau de satisfação de pacientes reabilitados com próteses totais convencionais e overdentures mandibulares","Odontologia - UNIVERSIDADE FEDERAL DE SANTA CATARINA.","Lidani R*, Sabatini GP, Santos TTO, Floriani F, Philippi AG, Kloppel NL, Mezzomo LAM",,"Não há conflito de interesse"
PI0520,,"Eficácia da solução de digluconato de clorexidina a 2% para higienização de próteses totais em pacientes hospitalizados","Prótese e Periodontia - UNIVERSIDADE DE SÃO PAULO - BAURU.","Rodrigues GM*, Gomes ACG, Maciel JG, Pinheiro LFF, Garcia AAMN, Soares S, Neppelenbroek KH","<em>(Apoio: FAPESP N° 2019/11013-2)</em>","Não há conflito de interesse"
PI0521,,"Avaliação bidimensinonal do desgaste dental acometido por diferentes materiais cerâmicos","Odontologia - UNIVERSIDADE DE RIBEIRÃO PRETO.","Cassani R*, Frasnelli GD, Poole SF, Faria ACL, Leoni GB, Gomes EA, Moris ICM","<em>(Apoio: PIBIC/UNAERP)</em>","Não há conflito de interesse"
PI0522,,"Avaliação da qualidade de modelos digitais obtidos a partir da fotogrametria","UNIVERSIDADE DO GRANDE RIO.","Silva TJ*, Albuquerque BB, Campos AR, Senna PM",,"Não há conflito de interesse"
PI0523,,"Avaliação das distribuições de tensões de incisivos centrais restaurados com diferentes tipos de pinos de fibra de vidro","Materiais Odontológicos e Prótese - UNIVERSIDADE ESTADUAL PAULISTA - SÃO JOSÉ DOS CAMPOS.","Morais RC*, Andrade GS, Penteado MM, Borges ALS, Araújo RM, Saavedra GSFA, Silva JMF","<em>(Apoio: PROPe-UNESP N° 53807)</em>","Não há conflito de interesse"
PI0524,,"Efeito da unidade envelhecida na resistência de união de uma cerâmica reparada com resina composta","Odontologia - UNIVERSIDADE FEDERAL DE JUIZ DE FORA.","Silva AS*, Carvalho RF, Junqueira RB",,"Não há conflito de interesse"
PI0525,,"Avaliação da estabilidade de cor de uma resina nanocerâmica após imersão em café e intervenções de higiene","Odontologia - UNIVERSIDADE FEDERAL DE SANTA CATARINA.","Schneider LF*, Silva J, Volpato CAM",,"Não há conflito de interesse"
PI0526,,"Investigação da associação entre padrão facial, disfunção temporomandibular dolorosa e bruxismo do sono em adolescentes","Materiais Odontológicos e Prótese - UNIVERSIDADE ESTADUAL PAULISTA - ARARAQUARA.","Cruz BF*, Campi LB, Jordani PC, Gonçalves DAG","<em>(Apoio: CNPq N° 53090)</em>","Não há conflito de interesse"
PI0527,,"Potencial antifúngico do extrato de <em>Terminalia catappa Linn</em>. sobre biofilme de <em>Candida albicans </em>desenvolvido em resina acrílica","Odontologia - INSTITUTO FLORENCE DE ENSINO SUPERIOR.","Pinheiro ES*, Diniz RS, Costa FS, Gonçalves LM","<em>(Apoio: FAPEMA N° 200283/2018)</em>","Não há conflito de interesse"
PI0528,,"Influência de diferentes métodos de envelhecimento na resistência de união à microtação","Odontologia - UNIVERSIDADE FEDERAL DE JUIZ DE FORA.","Dias TLM*, Carvalho RF, Junqueira RB",,"Não há conflito de interesse"
PI0529,,"Avaliação da qualidade de vida de indivíduos com deformação orofacial reabilitados com prótese total removível obturadora","Clínica, Patologia e Cir - UNIVERSIDADE FEDERAL DE MINAS GERAIS.","Diniz LA*, Soares DS, Arruda JAA, Silami FDJ, Goyatá FR, Lanza CRM, Santos EG, Moreno A","<em>(Apoio: CNPq N° EDITAL PRPq - 04/2019)</em>","Não há conflito de interesse"
PI0530,,"Perfil sociodemográfico e clínico de pacientes atendidos no serviço de dor orofacial  de um hospital universitário","UNIVERSIDADE FEDERAL DE MINAS GERAIS.","Ribeiro MVF*, Almeida-Leite CM, Vieira IG, Pedras RBN, Paula JS","<em>(Apoio: PBEXT/UFMG)</em>","Não há conflito de interesse"
PI0531,,"Avaliação de diferentes softwares de fotogrametria para digitalização de modelos de gesso","UNIVERSIDADE DO GRANDE RIO.","Albuquerque BB*, Silva TJ, Campos AR, Senna PM",,"Não há conflito de interesse"
PI0532,,"Carga microbiana e a qualidade de vida de pacientes com Estomatite relacionada à prótese. Estudo clínico randomizado","UNIVERSIDADE DE SÃO PAULO - RIBEIRÃO PRETO.","Campos EN*, Araújo CB, Bueno FL, Oliveira VC, Macedo AP, Paranhos HFO, Silva-Lovato CH, Ribeiro AB","<em>(Apoio: CNPq N° 155390/2018-0)</em>","Não há conflito de interesse"
PI0533,,"Efeito do envelhecimento hidrotérmico na probabilidade de sobrevida e modo de falha de pilares retos de zircônia","UNIVERSIDADE DE SÃO PAULO - BAURU.","Gouvea MVR*, Campos TMB, Lopes ACO, Zahoui A, Bonfante EA, Bergamo E","<em>(Apoio: FAPESP N° 2019/19542-4)</em>","Não há conflito de interesse"
PI0534,,"Expansão da oferta de prótese dentária pelas Equipes de Saúde Bucal: comparação entre regiões brasileiras","Odontologia - UNIVERSIDADE ESTADUAL DE PONTA GROSSA.","Núgoli VZ*, Bittarello F, Schemberger GK, Ribeiro AE, Baldani MH, Silva-Junior MF",,"Não há conflito de interesse"
PI0535,,"Impacto das condições da saúde bucal na qualidade de vida dos alunos de odontologia, do Centro Universitário UNICESUMAR Curitiba","Saúde - CENTRO DE ENSINO SUPERIOR DE MARINGÁ.","Fonseca EP*, Kunz PVM, Marques FR, Gomes NLO, Oliveira PH, Mello FS, Mello AMD",,"Não há conflito de interesse"
PI0536,,"Comparação de micromotores elétricos e pneumáticos em relação à características técnicas, vantagens e desvantagens","Engenharia Mecânica - UNIVERSIDADE ESTADUAL DE MARINGÁ.","Barandas MK*, Bernardi MB, Companhoni MVP, Kaneko GH, Antoniassi CP, Fujimaki M","<em>(Apoio: CNPq)</em>","Não há conflito de interesse"
PI0537,,"Evolução do Desempenho dos Centros de Especialidades Odontológicas da Paraíba entre 2018 e 2019","UNIVERSIDADE FEDERAL DA PARAÍBA.","Pereira TLS*, Martins YVM, Padilha WWN","<em>(Apoio: CNPq N° 154140/2019-8)</em>","Não há conflito de interesse"
PI0538,,"Treinamento odontológico pré-clínico: associação entre a habilidade motora fina e a adesão aos requisitos de postura ergonômica","UNIVERSIDADE ESTADUAL PAULISTA - ARARAQUARA.","Hallak JC*, Neves TC, Pazos JM, Genaro LE, Garcia PPNS","<em>(Apoio: FAPs - Fapesp N° 2019/05765-1)</em>","Não há conflito de interesse"
PI0539,,"Acupuntura na odontologia da Universidade Federal de Minas Gerais","UNIVERSIDADE FEDERAL DE MINAS GERAIS.","Magalhães MA*, Vale MPP, Moura RNV, Costa AA, Paula JS","<em>(Apoio: CENEX - Fomento a Programas e Projetos de Extensão Universitária da FAO/UFMG N° 040/2019 | Edital Proex - Fomento de bolsas de extensão para programas e projetos de extensão N° 01/2019)</em>","Não há conflito de interesse"
PI0540,,"Maloclusão e hábitos deletérios: impacto na qualidade de vida de indivíduos vulneráveis","Odontologia Preventiva e Restauradora - UNIVERSIDADE ESTADUAL PAULISTA - ARAÇATUBA.","Souza BV*, Almeida FR, Teixeira ARH, Ferraz TGB, Garbin AJI, Martins RJ","<em>(Apoio: PROEX)</em>","Não há conflito de interesse"
PI0541,,"Prevenção e manejo de lesões bucais na Atenção Primária à Saúde: Comparação entre regiões brasileiras","UNIVERSIDADE ESTADUAL DE PONTA GROSSA.","Schemberger GK*, Pacheco EC, Bittarello F, Núgoli VZ, Baldani MH, Silva-Junior MF",,"Não há conflito de interesse"
PI0542,,"Comparação de dois critérios para identificação de pares de oclusão posterior no contexto de exames epidemiológicos","Odontologia Social e Preventiva - UNIVERSIDADE FEDERAL DE MINAS GERAIS.","Rhodes GAC*, Campos FL, Soares ARS, Carvalho LRA, Campos JR, Sampaio AA, Ferreira RC, Chalub LLFH",,"Não há conflito de interesse"
PI0543,,"Conhecimentos dos graduandos de Educação Física do Centro Universitário São José sobre traumatismo dentoalveolar do tipo avulsão","Odontologia - FACULDADE DE ODONTOLOGIA SÃO JOSÉ.","Fonseca AN*, Almeida-Junior PA, Hayassy A, Castro GFBA, Costa PMC",,"Não há conflito de interesse"
PI0544,,"Avaliação da condição periodontal de pacientes obesos submetidos à cirurgia bariátrica - estudo longitudinal","UNIVERSIDADE DO OESTE PAULISTA.","Zaia NL*, Ishibashi YGC, Giopatto BV, Manganaro NL, Taguti JYT, Avansini GGS, Prado RL, Marsicano JA","<em>(Apoio: FAPESP N° 2017/16909-9)</em>","Não há conflito de interesse"
PI0545,,"Avaliação externa do PMAQ-CEO 1º Ciclo: Um olhar a partir dos Departamentos Regionais de Saúde no estado de São Paulo","Saúde Coletiva - CENTRO UNIVERSITARIO DO PLANALTO CENTRAL APPARECIDO DOS SANTOS.","Queiroz AC*, Carrer FCA, Gabriel M, Santos RMC",,"Não há conflito de interesse"
PI0546,,"Perfil sociodemográfico e intervenções odontológicas em Pacientes com Necessidades Especiais da Policlínica Piquet Carneiro/UERJ","Faculdade de Odontologia - UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO.","Andrade MS*, Santos BM, Picciani BLS, Marinho MA, Bausen AG, Bastos LF, Cardoso AL",,"Não há conflito de interesse"
